folksong,mean.entropy,mean.productivity,mean.Simpsons.D,mean.Yules.K,mean.Sichels.S,mean.Honores.H,p.range,p.entropy,p.std,i.abs.range,i.abs.mean,i.abs.std,i.mode,i.entropy,d.range,d.median,d.mode,d.entropy,d.eq.trans,d.half.trans,d.dotted.trans,len,glob.duration,note.dens,tonalness,tonal.clarity,tonal.spike,int.cont.grad.mean,int.cont.grad.std,int.cont.dir.change,step.cont.glob.var,step.cont.glob.dir,step.cont.loc.var,mode,h.contour,int.cont.glob.dir,int.contour.class,Country
sioux118,0.864300185133951,0.634905193947747,0.016955139337142,153.366370039981,0.115608974358974,278.86229355997,19,0.635299613066189,6.44722704330076,7,1.75471698113208,1.65140569931939,4,0.531291970915806,1.375,4,2,0.506574910073827,0.415094339622642,0.0754716981132076,0.169811320754717,54,14.5,3.72413793103448,0.81079356566035,1.13594952485093,0.244322491807656,4.07536010142657,6.68389569899984,0.583333333333333,6.8009366012445,-0.897320069147823,1.22535211267606,minor,descending,-1,acab,sioux
sioux119,0.760378238988689,0.169397789320138,0.0351575388962434,317.804359712292,0.599159663865546,301.640105199064,16,0.540960670785578,5.68637627277985,9,1.73913043478261,2.3231662551947,5,0.482318268875446,0.875,2,1,0.453834161233987,0.239130434782609,0.217391304347826,0.108695652173913,47,14.5,3.24137931034483,0.813344453491563,1.06294217328839,0.23028659850293,2.3448275862069,3.49122169159104,0.5,5.9570690128211,-0.42069104695909,1.05263157894737,minor,descending,-1,bccc,sioux
sioux120,0.900355359281569,0.707881891107698,0.0191282159403602,180.679813006809,0.098943143812709,246.784159720211,15,0.566861614429927,4.9160290306811,4,1.15789473684211,1.34619214301581,5,0.540170622076391,1.25,4,2,0.489684744878819,0.421052631578947,0.157894736842105,0.0526315789473684,39,11.5,3.39130434782609,0.78240625691241,2.09181239279396,0.279818021927768,1.00729738920002,1.92075609706726,0,4.99235587754692,-0.922881217507899,0.656716417910448,minor,descending,-1,cccc,sioux
sioux121,0.845513937772943,0.664338994338994,0.0125959868393945,84.6906214276344,0.0153846153846154,255.699304528759,15,0.550879411552456,5.0988214126384,7,1.43181818181818,1.78361701062531,6,0.545444189631698,0.875,4,2,0.424501299626162,0.522727272727273,0.0681818181818182,0.136363636363636,45,10,4.5,0.848742041994256,1.27984446558675,0.253317035335707,4.0301548181551,5.65409355653337,0.4,5.42698193626144,-0.870350115802846,1,minor,descending,-1,becc,sioux
sioux122,0.942118634821365,0.813377926421405,0.013713590757069,131.821791702554,0.0590909090909091,211.474298265946,19,0.660044005294534,6.13116082034439,7,2.17857142857143,2.00099181756654,6,0.623358745435823,0.875,4,1,0.490854670873745,0.321428571428571,0.178571428571429,0.107142857142857,29,6.625,4.37735849056604,0.912029242305686,1.5167237818646,0.223883183608017,8.30384726784367,10.2419195204149,0.75,5.72958730280223,-0.907017825322388,1.05172413793103,minor,descending,-1,aabb,sioux
sioux123,0.772847495266204,0.184036471238767,0.022369033706392,211.669985244897,0.426669389978214,376.57155073506,14,0.528870164167586,3.50324098063794,7,1.68421052631579,1.79990045761837,6,0.608773750654942,0.875,2,2,0.329606597896269,0.410526315789474,0.48421052631579,0,96,28,3.42857142857143,0.857394186383138,1.29196669418323,0.23735279294433,1.359440267335,2.18570332725073,0.272727272727273,3.68254009469732,-0.504048952428578,1.5421686746988,major,descending,-1,cccc,sioux
sioux124,0.781167784808889,0.230144164644061,0.0282204671633008,270.278206058361,0.372202152891808,353.685851659163,20,0.643302263556417,6.45979792743054,12,1.63013698630137,2.19536664436635,6,0.565724919949191,1.875,2,1,0.530471855046196,0.232876712328767,0.315068493150685,0.136986301369863,74,28.5,2.59649122807018,0.852427780745651,1.11294895125275,0.212079933622372,1.94869215291751,2.53412436803989,0.307692307692308,6.81064561647807,-0.558081651521587,1.71212121212121,major,descending,-1,ccab,sioux
sioux125a,0.811005631759262,0.395524913398757,0.0166990800616641,155.969837662856,0.232582013978035,358.886856783252,19,0.632627130121112,5.36176876549444,12,1.7752808988764,2.14662954095677,4,0.541852699330749,0.875,2,2,0.349418289964935,0.651685393258427,0.258426966292135,0.0112359550561798,90,26.5,3.39622641509434,0.898026199185112,1.253192020317,0.207488607834276,2.98119940253537,4.21970633279155,0.411764705882353,5.37275226178044,-0.412599503099727,1.50649350649351,minor,horiz-desc,-1,eccb,siouxa
sioux125b,0.85500259539112,0.573911491665343,0.0138816810407951,127.822252854145,0.163747882708022,323.242622395966,16,0.583198375014258,4.35016004361487,9,1.9620253164557,2.13303105615702,4,0.571913314416741,2.875,2,2,0.344434833894743,0.645569620253165,0.227848101265823,0.0126582278481013,80,25.25,3.16831683168317,0.865597480553066,1.12496670469022,0.224925185145732,3.67930462159711,4.68051448591011,0.388888888888889,4.78330858419358,-0.373422738425407,1.53947368421053,major,convex,-1,ebcb,siouxb
sioux126,0.910748248061828,0.755736074270557,0.0142793763522351,128.032758752612,0.0887272727272727,243.210731569453,15,0.574341255430339,5.0254812888791,8,1.70588235294118,2.02304019290359,4,0.492276118122389,0.875,2,2,0.41883527294048,0.441176470588235,0.294117647058824,0.117647058823529,35,11.75,2.97872340425532,0.837050653430422,1.45538124539837,0.228738083893051,4.08361581920904,5.69590619102059,0.666666666666667,5.28094469352963,-0.839098170177067,0.935483870967742,minor,descending,-1,dccc,sioux
sioux127,0.818526622354531,0.369251700680272,0.0165941200407875,152.165770692253,0.319462335909704,345.774849251555,12,0.511306034749561,3.45501309926068,12,1.76315789473684,2.2382637381246,4,0.482612859472422,1.375,6,3,0.530688768671194,0.368421052631579,0.197368421052632,0.157894736842105,77,25.25,3.04950495049505,0.841610211462874,1.1330234980501,0.194201644200513,3.19619090067163,4.28255048231855,0.846153846153846,3.70106750352417,-0.397509890321267,1.96774193548387,minor,convex,-1,cbac,sioux
sioux128,0.750587447775186,0.246706349206349,0.0258546299619869,240.02591372197,0.34468443197756,360.468248013519,13,0.517219304465218,3.53991704115052,5,1.21518987341772,1.54148518191061,4,0.440247886088414,0.875,2,2,0.321229967615393,0.645569620253165,0.316455696202532,0,80,21,3.80952380952381,0.855902514286982,1.19627657969223,0.210618029531707,2.96359719074401,4.22489257591625,0.666666666666667,3.41565025531987,-0.543360973700861,1.23809523809524,minor,descending,-1,cbac,sioux
sioux129,0.793015289717136,0.255764003702068,0.0231637867172275,209.717040816086,0.49661545167266,322.284838264332,17,0.563615436368012,4.69941094998471,12,1.98305084745763,2.1694709781318,5,0.590329235929934,0.875,2,2,0.33550305544146,0.677966101694915,0.203389830508475,0.0338983050847458,60,22,2.72727272727273,0.699646916847952,1.08923060650771,0.165774098587919,1.35817351598174,2.0184233225825,0.181818181818182,5.06611302336428,-0.578440376985149,1.8,minor,descending,-1,bcbc,sioux
sioux130,0.737928149579003,0.156922549165957,0.018397329789707,167.048801286343,0.477044577044577,399.414913174211,19,0.625121596185046,5.59981279668378,16,1.66363636363636,2.09970409766427,6,0.556925795810288,0.875,2,2,0.323889771954867,0.490909090909091,0.390909090909091,0.00909090909090909,111,33,3.36363636363636,0.865382035625762,1.37443786744279,0.248925168431464,1.78945012354623,2.58256344490818,0.285714285714286,6.17599037749065,-0.444705057499225,3.2962962962963,major,descending,-1,abcb,sioux
sioux131,0.851910090139869,0.505668476260582,0.0216350659213809,200.671344033681,0.206919191919192,274.85206268565,12,0.535379286365071,4.35487060188746,12,1.71428571428571,2.23606797749979,4,0.493697083490192,0.6875,4,4,0.470500231009955,0.244897959183673,0.346938775510204,0.0408163265306122,50,14,3.57142857142857,0.771031925765217,1.1072271298198,0.159672574696736,1.85782487221895,2.16928009160531,0.333333333333333,4.32429382908712,-0.407139533881948,1.19402985074627,major,descending,-1,cbcb,sioux
sioux132a,0.898817873253705,0.712842031646123,0.0217502778714423,210.88819220186,0.081991341991342,261.600350634216,12,0.50894885722333,4.04067483721428,5,1.64444444444444,1.63978318349985,4,0.501574923718382,0.875,3,1,0.434019630747098,0.133333333333333,0.0444444444444444,0.333333333333333,46,13.5,3.40740740740741,0.812414234233207,1.36675563708588,0.220732631987234,2.48960718294052,4.59068755240995,0.3,4.02821191449385,-0.837495394322933,0.986666666666667,minor,descending,-1,dacc,siouxa
sioux132b,0.855667094512809,0.528017709267709,0.0260749610080845,248.954565519913,0.189551839464883,274.610008239057,12,0.494517103303077,4.09665823515364,12,1.78260869565217,2.22024066241338,4,0.505480684156587,0.875,3,3,0.377894293403906,0.130434782608696,0.0217391304347826,0.41304347826087,47,13,3.61538461538462,0.819468569281371,1.44351621664866,0.224243296879076,3.67942723942724,5.95849936532323,0.4,3.92344745006734,-0.706484117410621,1.06493506493506,minor,convex,1,eccc,siouxb
sioux132c,0.800918531405728,0.425998994469583,0.019694734224146,186.139907783992,0.160419309372798,352.793913528945,12,0.49118630456159,4.0341487457732,12,1.57446808510638,2.18247842592216,4,0.470797172086862,0.875,2,1,0.435642924395046,0.127659574468085,0.180851063829787,0.308510638297872,95,27.5,3.45454545454545,0.818624941279019,1.44901389261921,0.224267295281195,2.87427544787229,5.26547600950764,0.6875,3.90608956571649,-0.443379253149322,1.73770491803279,minor,convex,1,ecac,siouxc
sioux133a,0.800854530509863,0.391562725424618,0.0271194625517447,263.403222809732,0.0952459834812776,347.211241243765,19,0.651705372999929,5.51959402526027,12,1.95348837209302,2.15792371202553,4,0.537685094293956,1.375,6,3,0.547975042354576,0.383720930232558,0.0930232558139535,0.151162790697674,87,26,3.34615384615385,0.923444739883047,1.33736249632493,0.221831352099734,3.85008337890142,5.81378970610661,0.555555555555556,5.58522260419955,-0.55736171794648,1.8125,minor,descending,-1,eacb,siouxa
sioux133b,0.794276942692568,0.312861677263513,0.0216873601443497,205.38997927173,0.293297966401415,361.395004807133,19,0.640979330625223,5.70615216434134,15,1.8659793814433,2.19197811148677,3,0.509222494982841,0.9375,12,2,0.55144063951345,0.268041237113402,0.154639175257732,0.206185567010309,98,29,3.37931034482759,0.888616070635025,1.17267457027177,0.232668578100026,4.42510963052964,5.63487100771201,0.727272727272727,6.01080999781534,-0.626994456929063,2.10769230769231,minor,descending,-1,abbb,siouxb
sioux134,0.870531504731233,0.675079365079365,0.0144041699301166,134.559712773999,0.0790130624092888,321.240994162586,12,0.478874651425994,3.84219655506294,12,1.52631578947368,2.24780594779607,5,0.483228447933815,1.4375,4,4,0.580334413030962,0.263157894736842,0.210526315789474,0.0789473684210526,77,25.5,3.01960784313726,0.903080754425148,1.3240345800885,0.230300673728592,1.02256535669757,1.38975946262969,0.166666666666667,4.03162104543176,-0.462881119035984,1.14285714285714,major,descending,-1,bccc,sioux
sioux135,0.859349506396754,0.605226476476476,0.0115327618035036,103.261730042104,0.14474282901389,323.421819086375,16,0.546908691454091,3.70442278032607,7,1.44578313253012,1.74085073152988,4,0.491546706983364,0.875,2,2,0.370860254732603,0.481927710843373,0.27710843373494,0.0602409638554217,84,28.5,2.94736842105263,0.790769422557609,1.12173774829139,0.173312214642647,1.71032735380561,3.32737810584514,0.5,3.63991702981479,-0.37384669337563,1.44578313253012,minor,descending,-1,cccc,sioux
sioux136,0.782374420235184,0.423702673531131,0.0261097154310616,235.902406163767,0.117452354408876,304.412643314355,19,0.653843409380947,5.57592226370751,5,1.25454545454545,1.66908914856534,5,0.453707574688371,1.375,9,1,0.468539780594622,0.236363636363636,0,0.363636363636364,56,19.5,2.87179487179487,0.894943684989837,1.25378647630345,0.196743116866994,1.56239316239316,2.61722829339312,0.5,5.82123633370354,-0.887525149057575,1.17307692307692,minor,descending,-1,cbcb,sioux
sioux137,0.880630183529141,0.672309046885318,0.011069110574117,102.827571825404,0.0709506881779236,327.736850585129,12,0.550350445250313,4.07535047967015,12,1.64705882352941,1.99228202699066,5,0.517173952930243,1.375,6,3,0.518138565853014,0.517647058823529,0.176470588235294,0.0705882352941176,86,31,2.7741935483871,0.829911726178687,1.24940684707308,0.203759901612145,1.9016925883559,3.61372692228418,0.461538461538462,4.25574946499109,-0.310490058113443,1.25333333333333,minor,descending,-1,cccc,sioux
sioux138,0.845970204835175,0.461342640427708,0.0253863556280286,243.456609291998,0.264185367633643,298.445433975665,19,0.707221724882638,5.83829010496929,7,1.17307692307692,1.77919516775063,5,0.501356849194959,0.875,2,1,0.451504143178146,0.230769230769231,0.288461538461538,0.153846153846154,53,14.75,3.59322033898305,0.780322030877877,1.06776763281078,0.200475111760309,2.48636660143509,5.45711729362403,0.444444444444444,6.00373139409031,-0.954041320441557,0.782051282051282,major,descending,-1,ccdc,sioux
sioux139,0.811590709435019,0.381614324221928,0.0241808645795336,224.03457716896,0.173742946708464,311.950392434515,19,0.607521368062496,6.11214169047323,5,1.62295081967213,1.64482962062164,5,0.536989136369921,1,5,1,0.547256621811931,0.278688524590164,0.114754098360656,0.147540983606557,62,18,3.44444444444444,0.912708086358626,1.30325134291213,0.232573602772166,2.3939608845469,3.52559538290177,0.3,6.30582296480033,-0.857060510612812,1.15384615384615,minor,descending,-1,cccc,sioux
sioux140,0.865894480849241,0.624190476190476,0.0223878967194863,207.95589569161,0.109968902188582,260.63344756851,12,0.542063028027418,3.6456699097572,5,1.31818181818182,1.52151587925481,4,0.475105412077037,0.9375,12,2,0.576560696427733,0.272727272727273,0.136363636363636,0.204545454545455,45,12,3.75,0.776025405645342,1.05330711035333,0.181215071631741,2.83333333333333,3.31155349566059,0.857142857142857,3.87531822711051,-0.887090592626893,0.878787878787879,minor,descending,-1,bbbb,sioux
sioux141,0.86088965597881,0.664225705329154,0.0181012837736976,151.903098436533,0.0807486631016043,238.085305309609,12,0.544712003068379,4.00337695290202,5,1.22222222222222,1.51395623849023,5,0.462480986033649,0.4375,6,2,0.448956444454052,0.0833333333333333,0.0833333333333333,0.333333333333333,37,10,3.7,0.922729121151582,1.30872180505517,0.221908942728796,2.7549387755102,3.39184916543684,0.5,3.80996921045504,-0.832464087896699,0.65625,minor,descending,-1,bbcb,sioux
sioux142,0.846662661128169,0.452953083583293,0.0135369442390234,125.62101921769,0.238311810078262,346.65639686712,19,0.574101647841603,6.25844257369802,12,2.05747126436782,2.19065840075896,5,0.588338084504651,0.9375,12,2,0.580213159637833,0.28735632183908,0.137931034482759,0.218390804597701,88,27.625,3.18552036199095,0.824248855642433,1.16190599286925,0.258912437280747,3.03141846544212,4.99959108868293,0.375,6.98637442522426,-0.628052359252549,2.12962962962963,minor,descending,-1,cbdc,sioux
sioux143,0.812531099605246,0.326464539739279,0.0203871124494769,197.482370872934,0.275647585016948,372.250022942436,19,0.620208943711579,4.94419945893857,12,1.93203883495146,1.93148391557479,6,0.646403366168355,0.875,2.5,2,0.478750694440281,0.330097087378641,0.300970873786408,0.058252427184466,104,38.5,2.7012987012987,0.930399124982652,1.44108859465304,0.235586138645286,1.46083506967401,2.84494181059264,0.25,5.42393336843953,-0.632769814558198,2.63793103448276,minor,descending,-1,bccc,sioux
sioux144,0.839516079860061,0.553897847456362,0.0171210310178288,156.339201922067,0.185825099618203,311.564461850385,12,0.460980543725863,3.57015850432887,5,1.41269841269841,1.72864780863187,5,0.497078612007575,0.9375,3,3,0.363771879185313,0.619047619047619,0.26984126984127,0.0158730158730159,64,21.5,2.97674418604651,0.840662204366889,1.10686183553972,0.23869521116123,0.890084411847445,1.21370198794727,0.5,3.50970551284367,-0.201955127535437,1.4,major,descending,-1,cccb,sioux
sioux145,0.840936703601939,0.554580865575589,0.0173018665278971,163.357505630889,0.121521739130435,333.461763102905,12,0.543711942103646,3.92412650278371,12,1.48235294117647,2.18005987633959,3,0.443418212500858,1.4167,6,3,0.401384347664957,0.552941176470588,0.2,0.0823529411764706,86,21,4.0952380952381,0.768614681832427,1.14826707519497,0.179483775987584,1.82521297072381,2.16890984945498,0.571428571428571,4.14400440409162,-0.333255697403819,1.63636363636364,minor,descending,-1,bccc,sioux
sioux146,0.882197459055086,0.679312550469633,0.00866943517973216,73.3058534217988,0.0910900530424936,317.839813900208,12,0.51803671665105,3.05711709168633,7,1.58666666666667,1.77134346123434,5,0.590991234174361,1.375,9,5,0.610788144840836,0.226666666666667,0.173333333333333,0.226666666666667,76,29.5,2.57627118644068,0.889924905268049,1.50217322164748,0.215623514907537,1.44902697310779,2.32144982600737,0.5,2.96737384562218,-0.246644504433511,1.6031746031746,minor,descending,-1,cecb,sioux
sioux147,0.888369260715602,0.694296675191816,0.0115946074819021,107.883931511001,0.0967681258549931,311.435179256525,13,0.600322715820959,3.99518941497627,11,1.27272727272727,1.90315778888089,6,0.555927192775131,2.75,9,5,0.53695861548143,0.246753246753247,0.168831168831169,0.155844155844156,78,29.625,2.63291139240506,0.638238925531501,1.22036927017493,0.196470641428199,1.28833433409981,2.095728596094,0.214285714285714,4.39290369739855,-0.345704784725916,1.39393939393939,minor,descending,-1,bccc,sioux
sioux148,0.849508125367356,0.498844466715554,0.0153857950393957,145.121410677392,0.16562255475299,338.827892564988,18,0.616544357721251,4.76330744911915,7,1.5609756097561,1.75046773978835,5,0.538333107359489,1.9375,12,3,0.631707015729548,0.219512195121951,0.195121951219512,0.170731707317073,83,30,2.76666666666667,0.88170613174971,1.40364503246042,0.194594660130868,1.99717616308619,3.1636406529785,0.5,5.41540028365592,-0.445401342808745,1.34615384615385,minor,horiz-desc,-1,ebcb,sioux
